student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json
648,Michelle Turner ,20,MALE,ninety,,Port Bethanyton,?ali@@gmail..com,1604563210,PYTHNO,110%,inactive,"3,7",average,$84,1639682211,"Lake James 13-kv, dom 2, Tashkent","{""hobbies"": [""force"", ""as""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 4}, ""soft"": [""store"", ""artist""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1332, ""mother"": 579}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}"
649,,21,,,5141352854,West Eric,,2016/03/19,python,112,pending,"3,7",  excellent  ,USD 61,2021-03-21,"Apartment 22, Thomasborough district, Tashkent, UZ, 100030","{hobbies:['close', 'lawyer']}"
650,Janice Sutton ,18 years,,,,Carterton,,1974-02-08,Pyhton,64,pending,"3,7",average,284.0,1986-01-21T06:47:27,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
651,Ryan Wilson,18,FEMALE,65,641.481.4742,Michaelport,jacksonvictoria@mullins-fuller.net,29/04/2007 09:49 AM,Data Science,98,active,2.23,excellent,183.0,1998.01.14,UZ 100519 Tashkent Rodneytown,"{'hobbies': ['recently', 'catch'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 1}, 'soft': ['night', 'none']}, 'family': {'siblings': 3, 'income': {'father': 310, 'mother': 480}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}"
652,,18,fmale,ninety,,Danatown,?ali@@gmail..com,1978-02-18T21:56:00,PYTHNO,,inactive,0,excellent,131.0,1669938015,UZ 100805 Tashkent Cabreraberg,"{hobbies:['ball', 'himself']}"
653,Melissa Moore DDS ,20,Male,84,+1-814-084-9308x7722,South Johnton,someonegmail.com,1995.11.06,python,,pending,1.3,  excellent  ,135,2003.05.19,"Apartment 17, West Gregoryburgh district, Tashkent, UZ, 100707",INVALID_JSON_DATA
654,Tina Brown, 20 ,Female,,,Ginafort,someonegmail.com,1975-12-14T17:01:28,python,120,pending,,  excellent  ,225 USD,2019.03.28,"West Jameschester 12-kv, dom 34, Tashkent","{hobbies:['commercial', 'person']}"
655,,21,FEMALE,94,,Grayborough,,03/08/2017 12:35 PM,data science,,active,,good,USD 292,2014-05-20,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""television"", ""sport""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""security"", ""successful""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 291, ""mother"": 982}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}"
656,Brandon Gross,22,FEMALE,79,1305345966,Paulfort,   nwong@yahoo.com  ,23/03/2017 03:50 PM,data-sciens,110%,inactive,-2,,USD 197,2007-10-15T00:59:49,"7610 Baker Glens Suite 376, Port Carol","{'hobbies': ['woman', 'human'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 4}, 'soft': ['power', 'read']}, 'family': {'siblings': 2, 'income': {'father': 1028, 'mother': 412}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}"
657,Eric Stewart,22,male,74,,Williamsborough,delacruzrobert@@davis.com,1680587571,DATA SCIENCE,,active,-2,average,188,1993.10.20,"Shahburgh 22-kv, dom 42, Tashkent","{'hobbies': ['standard', 'attack'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 5}, 'soft': ['threat', 'this']}, 'family': {'siblings': 5, 'income': {'father': 1388, 'mother': 617}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}"
658,Kaitlin Cobb,18 years,femlae,ninety,(580)419-2810x36799,Coxfort,allen61@@hotmail.com,2015-07-06,PYTHNO,,inactive,-2,average,$167,28/04/1992 12:24 AM,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""clear"", ""miss""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 4}, ""soft"": [""accept"", ""article""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 705, ""mother"": 1163}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}"
659,Brittney Chapman,19,fmale,60,,Nicholasbury,?ali@@gmail..com,09/06/2002 09:07 PM,data_sciense,110%,active,15.5,,USD 93,18/09/2010 03:12 AM,UZ 100771 Tashkent South Janet,"{hobbies:['question', 'pattern']}"
660,,,,ninety,411-969-9710,Christopherton,?ali@@gmail..com,18/07/2016 07:03 AM,data_sciense,,inactive,four point five,excellent,$259,2009-06-16,"West Kari 8-kv, dom 5, Tashkent","{'hobbies': ['first', 'article'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 2}, 'soft': ['less', 'interview']}, 'family': {'siblings': 4, 'income': {'father': 202, 'mother': 1468}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}"
661,Jennifer Chavez ,21,male,,,Rodriguezberg,start,2016-10-16T13:13:41,d.s.,113,active,-2,  excellent  ,160,2016-02-13T11:02:19,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""president"", ""enter""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""Congress"", ""year""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1259, ""mother"": 1324}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]}"
662,, 20 ,,80,,Port Daniel,ageorge@gmail.com,2009-11-17,python,110%,active,,,USD 73,1974-03-22,"Lake Christopherchester 3-kv, dom 9, Tashkent",INVALID_JSON_DATA
663,Thomas Bailey,,Male,ninety,(499)941-3476x512,Melissachester,someonegmail.com,16/08/2008 11:17 PM,Pyhton,110%,inactive,,average,295,1975-08-14T18:49:44,UZ 100301 Tashkent West Jessefurt,"{'hobbies': ['build', 'break'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 2}, 'soft': ['suffer', 'meet']}, 'family': {'siblings': 0, 'income': {'father': 1290, 'mother': 1099}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}"
664,Joel Lam ,18,fmale,88,(135)685-6995x473,Lake Josephbury,sharper@@gmail.com,2008.05.13,python,100,inactive,3.46,good,$294,1984-10-21,"Apartment 4, Jordanton district, Tashkent, UZ, 100711","{'hobbies': ['line', 'can'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 5}, 'soft': ['talk', 'always']}, 'family': {'siblings': 2, 'income': {'father': 1167, 'mother': 863}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
665,,18 years,female,73,328.661.9055x823,New Wendyville,someonegmail.com,30/07/2021 04:25 AM,python,,inactive,3.93,excellent,$257,1991-06-23T18:14:56,"Apartment 35, North Davidburgh district, Tashkent, UZ, 100920","{""hobbies"": [""take"", ""group""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 4}, ""soft"": [""no"", ""kitchen""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 502, ""mother"": 570}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}"
666,,18,Male,60,(498)554-4500x24191,Johnsonburgh,we,2002-08-19T19:18:47,d.s.,,inactive,,excellent,112,2008-07-19T03:02:43,"BROKEN,ADDRESS,DATA,,,","{hobbies:['as', 'court']}"
667,Joshua Wiley,20,female,70,,New Michael,doctor,2025-03-01T23:37:41,data_sciense,110%,inactive,2.35,,USD 157,1655471221,UZ 100944 Tashkent Paulburgh,"{hobbies:['return', 'will']}"
668,,twenty,,ninety,,South Ryan,   villarrealronald@rogers.com  ,1998-04-23T03:06:42,ds,110%,active,15.5,good,$247,2023/12/26,"Apartment 42, Christieville district, Tashkent, UZ, 100696","{'hobbies': ['third', 'out'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 5}, 'soft': ['discussion', 'democratic']}, 'family': {'siblings': 3, 'income': {'father': 1022, 'mother': 295}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}"
669,Andrea Thomas ,,femlae,ninety,388.509.7753x55925,Kennethland,?ali@@gmail..com,1982/07/22,ds,80,inactive,four point five,excellent,"58,00",1994-02-20,UZ 100474 Tashkent Jasonhaven,"{'hobbies': ['live', 'arrive'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 4}, 'soft': ['soldier', 'skin']}, 'family': {'siblings': 1, 'income': {'father': 324, 'mother': 909}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
670,,18 years,Male,ninety,,West Kimberly,,1642845331,Pyhton,,active,3.87,good,$61,1996-06-19,"Apartment 28, North Lauraville district, Tashkent, UZ, 100298","{hobbies:['conference', 'interest']}"
671,,,Male,91,959.281.5921x677,Lake Susan,   frazieramber@gmail.com  ,2003-10-04T09:49:55,data-sciens,,inactive,15.5,  excellent  ,270 USD,1996.07.03,"Apartment 32, West Angela district, Tashkent, UZ, 100459","{hobbies:['myself', 'wall']}"
672,Frank Ward,,fmale,ninety,,West Erikamouth,rowevalerie@gmail.com,2006-07-04T04:24:18,ds,110%,pending,15.5,excellent,$84,2014-05-16,UZ 100098 Tashkent North Tammy,"{""hobbies"": [""rise"", ""instead""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 5}, ""soft"": [""miss"", ""operation""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 520, ""mother"": 1164}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}"
673,Caitlin Brown, 20 ,Female,ninety,8840217757,East Jasmineborough,someonegmail.com,2018/12/21,data_sciense,,active,0,excellent,297,2019.01.13,UZ 100047 Tashkent Ruiztown,"{hobbies:['table', 'up']}"
674,Aaron Reynolds ,18 years,female,93,3665415025,Johnshire,,09/11/1980 02:22 AM,data science,,active,,good,56,2017-10-19T02:05:43,UZ 100463 Tashkent Allenberg,INVALID_JSON_DATA
675,,twenty,FEMALE,68,001-907-565-0218x168,Vanessaburgh,   rjohnson@gmail.com  ,13/06/2017 12:55 AM,ds,92,pending,-2,  excellent  ,USD 181,1982-03-23,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['bed', 'address'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 3}, 'soft': ['health', 'production']}, 'family': {'siblings': 5, 'income': {'father': 1449, 'mother': 792}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}"
676,Keith Marshall ,18 years,MALE,,+1-232-808-0214x82218,Lake Ricardo,,1614555363,data_sciense,110%,inactive,0,excellent,USD 245,2022.03.22,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['security', 'artist'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 1}, 'soft': ['smile', 'area']}, 'family': {'siblings': 3, 'income': {'father': 971, 'mother': 544}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}"
677,Christopher Griffin,22,Male,ninety,,New Jessicaburgh,   danielsbrent@gmail.com  ,27/11/1995 06:10 PM,Data Science,70,active,-2,excellent,227,1979/01/17,UZ 100395 Tashkent Lake Andre,"{'hobbies': ['seven', 'or'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 2}, 'soft': ['since', 'Mr']}, 'family': {'siblings': 2, 'income': {'father': 522, 'mother': 1281}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
678,Amanda Johnson,18,female,,,Lake Lindsayport,,2015.08.10,PYTHNO,,pending,four point five,excellent,USD 259,2005-12-04T19:31:13,UZ 100414 Tashkent Andreafort,"{'hobbies': ['need', 'when'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 2}, 'soft': ['partner', 'notice']}, 'family': {'siblings': 2, 'income': {'father': 1056, 'mother': 1402}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}"
679,Gary Munoz,18 years,female,ninety,(966)514-1194,Port Michaelton,someonegmail.com,1977.02.25,ds,110%,inactive,,average,"293,00",1986/05/21,UZ 100733 Tashkent North Davidberg,"{hobbies:['smile', 'price']}"
680,Tammy Haynes ,18,Female,,001-011-277-5166x954,South Elizabethborough,build,11/03/2017 05:12 AM,DATA SCIENCE,110%,pending,15.5,excellent,$262,1975/02/03,"2547 Brandon Points Suite 778, Ricetown","{hobbies:['and', 'idea']}"
681,Jennifer Hanson,18,Male,ninety,,Williamsport,?ali@@gmail..com,2020-09-27,d.s.,110%,active,-2,average,188,1976-04-19T00:09:16,"New Whitney 5-kv, dom 24, Tashkent",INVALID_JSON_DATA
682,Steven Rodriguez ,20,femlae,73,923.070.3425x040,Donnaview,,1674210408,python,110%,active,3.89,excellent,260 USD,1627587760,UZ 100158 Tashkent North Toddfurt,"{'hobbies': ['no', 'score'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 3}, 'soft': ['staff', 'beat']}, 'family': {'siblings': 5, 'income': {'father': 900, 'mother': 729}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}"
683,Joseph Ruiz,21,,,+1-432-376-4962,Davidfort,stoutpaul@yahoo.com,02/12/1993 01:30 PM,d.s.,91,inactive,-2,  excellent  ,"158,00",2014-05-24,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['couple', 'grow'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 2}, 'soft': ['surface', 'control']}, 'family': {'siblings': 5, 'income': {'father': 995, 'mother': 458}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}"
684,,22,male,85,(014)026-4689x0569,Clairestad,someonegmail.com,2018.07.10,Data Science,110%,active,,average,162.0,1989-05-13,UZ 100137 Tashkent Gloverborough,INVALID_JSON_DATA
685,Scott Vazquez ,18 years,femlae,ninety,140-569-3589x38079,North Rachelville,   xkelley@gmail.com  ,1691063205,DATA SCIENCE,,inactive,four point five,  excellent  ,260.0,2010/02/28,"840 Mcdaniel Route Suite 183, Joshuatown","{""hobbies"": [""hospital"", ""address""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 3}, ""soft"": [""religious"", ""when""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1436, ""mother"": 1024}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}"
686,Christina Small MD, 20 ,,66,4748314110,Port Juliaport,andreaburgess@@wise.com,1976-03-07,python,,pending,-2,average,USD 177,1625628925,UZ 100787 Tashkent Carneyview,INVALID_JSON_DATA
687,Sarah Brown,20,,90,001-576-051-8069,Robertsville,?ali@@gmail..com,2014-05-14T23:46:13,ds,,active,"3,7",average,$165,17/09/2008 08:10 PM,UZ 100811 Tashkent Johnnyton,"{""hobbies"": [""who"", ""player""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 2}, ""soft"": [""throw"", ""central""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1136, ""mother"": 925}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}"
688,Samuel Garcia ,18,fmale,52,(886)210-0875x148,Gonzalezfurt,andrew67@hotmail.com,2019.02.14,DATA SCIENCE,115,inactive,15.5,average,USD 177,2017-05-26,UZ 100532 Tashkent Kevintown,"{'hobbies': ['rich', 'road'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 3}, 'soft': ['find', 'grow']}, 'family': {'siblings': 5, 'income': {'father': 269, 'mother': 897}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}"
689,,21,,67,001-535-498-4540x1338,East Markview,gregory47@garcia-maldonado.com,2000.02.11,data_sciense,110%,pending,four point five,  excellent  ,"213,00",1983.04.24,"South Thomas 10-kv, dom 16, Tashkent","{'hobbies': ['wide', 'rise'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 5}, 'soft': ['me', 'campaign']}, 'family': {'siblings': 1, 'income': {'father': 1339, 'mother': 1052}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}"
690,Thomas Hickman,20,fmale,ninety,198-607-4748x4448,Yangstad,   bgarcia@yahoo.com  ,1988.10.12,ds,,inactive,15.5,,275.0,1970.02.03,"234 Jennifer Station, Tylerfurt",INVALID_JSON_DATA
691,Clinton Walton ,twenty,femlae,,(019)568-6502x4744,South Aliciamouth,someonegmail.com,2024/05/12,d.s.,,inactive,3.29,good,$184,2012.05.24,"Lake Robert 27-kv, dom 23, Tashkent","{'hobbies': ['responsibility', 'person'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 1}, 'soft': ['language', 'money']}, 'family': {'siblings': 2, 'income': {'father': 1125, 'mother': 576}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}"
692,Ryan Johnson ,twenty,Female,,500-825-2784x352,West Jamesfurt,   christycole@hotmail.com  ,1993-08-21,d.s.,110%,inactive,four point five,average,283,14/03/2025 07:33 PM,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""tree"", ""Democrat""], ""skills"": {""tech"": {""python"": 1, ""excel"": 3, ""sql"": 1}, ""soft"": [""who"", ""financial""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 900, ""mother"": 381}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}"
693,John Martin ,19,Female,95,+1-632-365-2942x56887,Thompsonmouth,weaverheather@@carlson.org,1685681022,Pyhton,110%,inactive,0,  excellent  ,254.0,1982-01-14,"99339 Daniel Plains Suite 713, Carterstad","{'hobbies': ['yeah', 'stay'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 4}, 'soft': ['address', 'step']}, 'family': {'siblings': 0, 'income': {'father': 443, 'mother': 881}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}"
694,,,fmale,,,Mcdonaldmouth,adamsandrew@sharp.biz,2003-10-01,PYTHNO,110%,pending,1.68,good,113 USD,09/11/1999 02:34 AM,"West Matthewfurt 15-kv, dom 32, Tashkent",INVALID_JSON_DATA
695,,18,fmale,70,,West Patrickchester,vthompson@lewis.com,1995/07/13,Pyhton,83,inactive,-2,good,$208,05/01/1972 09:41 PM,"19337 Fitzgerald Rapids Suite 180, Tiffanytown","{hobbies:['type', 'statement']}"
696,,22,male,ninety,,Hermanhaven,should,1674350573,ds,,inactive,four point five,average,73 USD,06/04/1997 06:01 AM,"615 Freeman Camp, Sandersberg","{'hobbies': ['civil', 'follow'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 2}, 'soft': ['bag', 'picture']}, 'family': {'siblings': 2, 'income': {'father': 1346, 'mother': 1300}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}"
697,,twenty,,93,692.879.0399,Watsonbury,,1998/06/04,data science,,inactive,,good,$203,1985/12/20,"1505 Moon Shore, Smithchester",INVALID_JSON_DATA
698,Theresa King ,19,Male,91,4246227514,Hurleyburgh,,1977-07-25T14:23:23,data science,,active,1.22,excellent,226,28/05/1977 11:01 PM,"BROKEN,ADDRESS,DATA,,,","{hobbies:['fine', 'something']}"
699,Charles White,20,fmale,ninety,+1-703-025-7395x5677,New Antonio,?ali@@gmail..com,1652014454,data_sciense,110%,inactive,-2,,225.0,2019/12/19,"Apartment 1, Fisherbury district, Tashkent, UZ, 100016","{'hobbies': ['side', 'resource'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 1}, 'soft': ['race', 'as']}, 'family': {'siblings': 5, 'income': {'father': 1429, 'mother': 928}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}"
700,Angela Nichols,19,female,ninety,315.086.7047,South Christopherberg,,2014-03-04,PYTHNO,,inactive,0,good,"56,00",2010.04.01,"West Sara 6-kv, dom 12, Tashkent","{""hobbies"": [""vote"", ""speak""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 5}, ""soft"": [""occur"", ""we""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 358, ""mother"": 1422}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}"
701,,twenty,female,,376-610-9989x562,North Kimberlymouth,?ali@@gmail..com,1990.07.26,data science,110%,pending,15.5,,"102,00",2000.08.15,"BROKEN,ADDRESS,DATA,,,","{hobbies:['music', 'want']}"
702,Megan Lester ,18,Female,90,610-729-2481x98098,Port Victoria,put,1976.05.25,DATA SCIENCE,67,pending,3.2,excellent,106,17/02/1997 11:19 AM,"BROKEN,ADDRESS,DATA,,,","{hobbies:['nor', 'notice']}"
703,,19,Male,55,962.606.3863x5253,Colemanmouth,,1999/10/30,ds,110%,inactive,15.5,  excellent  ,USD 217,1976.10.31,"North Zacharyville 23-kv, dom 2, Tashkent",INVALID_JSON_DATA
704,,,FEMALE,ninety,549-099-9472,Rogersbury,   bkim@hotmail.com  ,2000/06/10,DATA SCIENCE,99,inactive,four point five,,$246,2015-12-01T10:53:11,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['create', 'kind'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 5}, 'soft': ['management', 'point']}, 'family': {'siblings': 5, 'income': {'father': 678, 'mother': 589}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}"
