student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
629,Eddie Miranda,21.0,Male,90.0,+998715872126,Port Kimberly,,1976-02-12 00:00:00,Other,,active,3.87,excellent,181.0,2001-06-01 00:00:00,"580 Sean Walk, South Saraview","{""hobbies"": [""term"", ""face""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 4}, ""soft"": [""night"", ""red""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 762, ""mother"": 618}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}","['term', 'face']","[{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",3.0,1.0,4.0,"['night', 'red']",4.0,762.0,618.0,Other,,
630,,22.0,Female,65.0,+998547369013,Dustinmouth,,,Data Science,110.0,active,4.5,,262.0,1996-03-12 09:14:30,"Apartment 15, West Joseph district, Tashkent, UZ, 100817","{hobbies:['man', 'number']}",,,,,,,,,,Tashkent,West Joseph,100817
631,,19.0,Female,90.0,+998866293371,Patriciaport,kristencohen@brown.com,2008-10-17 01:49:29,Data Science,,pending,0.0,,214.0,,"New Raymondchester 21-kv, dom 12, Tashkent","{'hobbies': ['range', 'evidence'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['study', 'listen']}, 'family': {'siblings': 4, 'income': {'father': 480, 'mother': 454}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","['range', 'evidence']","[{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",3.0,1.0,4.0,"['study', 'listen']",4.0,480.0,454.0,Tashkent,,
632,Michelle Price,20.0,Male,93.0,+998678113920,Lake Mistyside,,,Data Science,80.0,pending,1.39,excellent,187.0,2018-08-05 00:00:00,UZ 100591 Tashkent Bradleymouth,"{'hobbies': ['radio', 'arm'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['offer', 'hair']}, 'family': {'siblings': 0, 'income': {'father': 1476, 'mother': 1385}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}","['radio', 'arm']","[{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]",1.0,2.0,2.0,"['offer', 'hair']",0.0,1476.0,1385.0,Tashkent,,100591
633,,18.0,Female,72.0,+998287610274,Jackieville,,1981-08-14 20:59:00,Data Science,83.0,active,15.5,excellent,164.0,1981-09-17 00:00:00,"Apartment 36, Hoffmanbury district, Tashkent, UZ, 100441","{""hobbies"": [""shoulder"", ""option""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 5}, ""soft"": [""machine"", ""use""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1141, ""mother"": 431}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}","['shoulder', 'option']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",4.0,4.0,5.0,"['machine', 'use']",5.0,1141.0,431.0,Tashkent,Hoffmanbury,100441
634,Jeffrey Greene,,Unknown,90.0,+998295068162,Lake Brianport,,2004-08-16 17:18:00,Data Science,,active,4.05,excellent,187.0,1984-12-23 17:20:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
635,,21.0,Female,100.0,+998804356016,Lake Joshua,jacobsrandy@collins-harrison.biz,1993-07-04 16:36:32,Data Science,,pending,4.5,good,294.0,,UZ 100086 Tashkent Teresafort,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100086
636,,19.0,Female,72.0,,Allenfort,,1984-12-25 00:00:00,Data Science,88.0,active,,excellent,252.0,1981-12-19 00:00:00,UZ 100295 Tashkent Lake Cassandraburgh,"{""hobbies"": [""yeah"", ""poor""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 1}, ""soft"": [""everybody"", ""easy""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1144, ""mother"": 1098}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}","['yeah', 'poor']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",1.0,5.0,1.0,"['everybody', 'easy']",5.0,1144.0,1098.0,Tashkent,,100295
637,Melissa Floyd,18.0,Female,90.0,+998285907104,Jamestown,,2012-03-24 00:00:00,Python,110.0,active,0.0,,112.0,1991-09-11 00:00:00,UZ 100152 Tashkent Michaelshire,"{hobbies:['poor', 'common']}",,,,,,,,,,Tashkent,,100152
638,,20.0,Female,,+998789164534,Coopermouth,,1991-11-18 09:44:08,Data Science,,pending,,excellent,230.0,1984-06-21 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['computer', 'during']}",,,,,,,,,,,,
639,,22.0,Male,56.0,+998730572197,Monroeview,,1998-06-17 00:00:00,Data Science,110.0,inactive,3.38,excellent,235.0,2004-02-27 00:00:00,UZ 100501 Tashkent South Robert,"{""hobbies"": [""defense"", ""firm""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 1}, ""soft"": [""capital"", ""contain""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1005, ""mother"": 453}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['defense', 'firm']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",4.0,3.0,1.0,"['capital', 'contain']",1.0,1005.0,453.0,Tashkent,,100501
640,,21.0,Unknown,90.0,,New Amandastad,,,Other,,inactive,15.5,average,121.0,1991-05-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['big', 'home']}",,,,,,,,,,,,
641,,20.0,Female,89.0,+998588638436,Lucasstad,,2011-08-29 00:00:00,Other,,inactive,,,165.0,2004-07-07 00:00:00,"39572 Sparks Ville, Smithfort","{hobbies:['nice', 'indeed']}",,,,,,,,,,Other,,
642,Kristen Wu,20.0,Male,90.0,+998214696871,Port Timothy,,2022-01-05 00:00:00,Data Science,110.0,inactive,15.5,excellent,279.0,1988-07-02 00:00:00,"Apartment 23, Jayport district, Tashkent, UZ, 100728","{hobbies:['mean', 'sign']}",,,,,,,,,,Tashkent,Jayport,100728
643,,20.0,Female,90.0,,West Ryan,,2010-07-21 00:00:00,Data Science,97.0,pending,4.5,good,223.0,1986-05-28 00:00:00,"011 Clark Stravenue Apt. 882, Port Ericborough","{""hobbies"": [""prove"", ""rest""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 2}, ""soft"": [""carry"", ""cover""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 580, ""mother"": 929}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}","['prove', 'rest']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",5.0,3.0,2.0,"['carry', 'cover']",3.0,580.0,929.0,Other,,
644,,,Female,52.0,+998342821013,East Angelabury,,1977-10-13 00:00:00,Other,84.0,inactive,3.7,,212.0,2025-01-03 02:54:30,"Apartment 5, Irwinport district, Tashkent, UZ, 100581","{'hobbies': ['plan', 'hotel'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 2}, 'soft': ['whose', 'glass']}, 'family': {'siblings': 1, 'income': {'father': 1063, 'mother': 604}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","['plan', 'hotel']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",4.0,1.0,2.0,"['whose', 'glass']",1.0,1063.0,604.0,Tashkent,Irwinport,100581
645,Michael Richardson,20.0,Male,90.0,,Carsonbury,,,Python,95.0,pending,4.5,,247.0,2016-09-01 00:00:00,"Apartment 41, North Benjamin district, Tashkent, UZ, 100898","{'hobbies': ['call', 'low'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 3}, 'soft': ['scientist', 'subject']}, 'family': {'siblings': 2, 'income': {'father': 944, 'mother': 291}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['call', 'low']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",5.0,2.0,3.0,"['scientist', 'subject']",2.0,944.0,291.0,Tashkent,North Benjamin,100898
646,Karen Miller,18.0,Female,78.0,+998071242803,New Anthonyberg,,1991-06-04 21:05:42,Python,89.0,inactive,3.7,,66.0,1992-12-12 00:00:00,"Apartment 12, East Christopher district, Tashkent, UZ, 100491",INVALID_JSON_DATA,,,,,,,,,,Tashkent,East Christopher,100491
647,Meagan Benton,19.0,Female,61.0,,West Edward,nathanortiz@stein.com,1985-11-20 05:11:00,Data Science,115.0,active,,excellent,299.0,2001-10-07 00:00:00,UZ 100647 Tashkent Fordton,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100647
648,Michelle Turner,20.0,Male,90.0,,Port Bethanyton,,,Other,110.0,inactive,3.7,average,84.0,,"Lake James 13-kv, dom 2, Tashkent","{""hobbies"": [""force"", ""as""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 4}, ""soft"": [""store"", ""artist""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1332, ""mother"": 579}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}","['force', 'as']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",5.0,2.0,4.0,"['store', 'artist']",5.0,1332.0,579.0,Tashkent,,
649,,21.0,Unknown,,+998141352854,West Eric,,2016-03-19 00:00:00,Python,112.0,pending,3.7,excellent,61.0,2021-03-21 00:00:00,"Apartment 22, Thomasborough district, Tashkent, UZ, 100030","{hobbies:['close', 'lawyer']}",,,,,,,,,,Tashkent,Thomasborough,100030
650,Janice Sutton,18.0,Unknown,,,Carterton,,1974-02-08 00:00:00,Other,64.0,pending,3.7,average,284.0,1986-01-21 06:47:27,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
651,Ryan Wilson,18.0,Female,65.0,+998414814742,Michaelport,jacksonvictoria@mullins-fuller.net,2007-04-29 09:49:00,Data Science,98.0,active,2.23,excellent,183.0,1998-01-14 00:00:00,UZ 100519 Tashkent Rodneytown,"{'hobbies': ['recently', 'catch'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 1}, 'soft': ['night', 'none']}, 'family': {'siblings': 3, 'income': {'father': 310, 'mother': 480}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['recently', 'catch']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",3.0,5.0,1.0,"['night', 'none']",3.0,310.0,480.0,Tashkent,,100519
652,,18.0,Female,90.0,,Danatown,,1978-02-18 21:56:00,Other,,inactive,0.0,excellent,131.0,,UZ 100805 Tashkent Cabreraberg,"{hobbies:['ball', 'himself']}",,,,,,,,,,Tashkent,,100805
653,Melissa Moore DDS,20.0,Male,84.0,+998493087722,South Johnton,,1995-11-06 00:00:00,Python,,pending,1.3,excellent,135.0,2003-05-19 00:00:00,"Apartment 17, West Gregoryburgh district, Tashkent, UZ, 100707",INVALID_JSON_DATA,,,,,,,,,,Tashkent,West Gregoryburgh,100707
654,Tina Brown,20.0,Female,,,Ginafort,,1975-12-14 17:01:28,Python,120.0,pending,,excellent,225.0,2019-03-28 00:00:00,"West Jameschester 12-kv, dom 34, Tashkent","{hobbies:['commercial', 'person']}",,,,,,,,,,Tashkent,,
655,,21.0,Female,94.0,,Grayborough,,2017-03-08 12:35:00,Data Science,,active,,good,292.0,2014-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""television"", ""sport""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""security"", ""successful""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 291, ""mother"": 982}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}","['television', 'sport']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",4.0,2.0,3.0,"['security', 'successful']",2.0,291.0,982.0,,,
656,Brandon Gross,22.0,Female,79.0,+998305345966,Paulfort,nwong@yahoo.com,2017-03-23 15:50:00,Data Science,110.0,inactive,-2.0,,197.0,2007-10-15 00:59:49,"7610 Baker Glens Suite 376, Port Carol","{'hobbies': ['woman', 'human'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 4}, 'soft': ['power', 'read']}, 'family': {'siblings': 2, 'income': {'father': 1028, 'mother': 412}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","['woman', 'human']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",2.0,2.0,4.0,"['power', 'read']",2.0,1028.0,412.0,Other,,
657,Eric Stewart,22.0,Male,74.0,,Williamsborough,,,Data Science,,active,-2.0,average,188.0,1993-10-20 00:00:00,"Shahburgh 22-kv, dom 42, Tashkent","{'hobbies': ['standard', 'attack'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 5}, 'soft': ['threat', 'this']}, 'family': {'siblings': 5, 'income': {'father': 1388, 'mother': 617}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","['standard', 'attack']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",4.0,3.0,5.0,"['threat', 'this']",5.0,1388.0,617.0,Tashkent,,
658,Kaitlin Cobb,18.0,Female,90.0,+998281036799,Coxfort,,2015-07-06 00:00:00,Other,,inactive,-2.0,average,167.0,1992-04-28 00:24:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""clear"", ""miss""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 4}, ""soft"": [""accept"", ""article""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 705, ""mother"": 1163}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}","['clear', 'miss']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",2.0,1.0,4.0,"['accept', 'article']",3.0,705.0,1163.0,,,
659,Brittney Chapman,19.0,Female,60.0,,Nicholasbury,,2002-09-06 21:07:00,Data Science,110.0,active,15.5,,93.0,2010-09-18 03:12:00,UZ 100771 Tashkent South Janet,"{hobbies:['question', 'pattern']}",,,,,,,,,,Tashkent,,100771
660,,,Unknown,90.0,+998119699710,Christopherton,,2016-07-18 07:03:00,Data Science,,inactive,4.5,excellent,259.0,2009-06-16 00:00:00,"West Kari 8-kv, dom 5, Tashkent","{'hobbies': ['first', 'article'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 2}, 'soft': ['less', 'interview']}, 'family': {'siblings': 4, 'income': {'father': 202, 'mother': 1468}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}","['first', 'article']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",1.0,3.0,2.0,"['less', 'interview']",4.0,202.0,1468.0,Tashkent,,
661,Jennifer Chavez,21.0,Male,,,Rodriguezberg,,2016-10-16 13:13:41,Other,113.0,active,-2.0,excellent,160.0,2016-02-13 11:02:19,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""president"", ""enter""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""Congress"", ""year""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1259, ""mother"": 1324}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]}","['president', 'enter']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",5.0,2.0,3.0,"['Congress', 'year']",1.0,1259.0,1324.0,,,
662,,20.0,Unknown,80.0,,Port Daniel,ageorge@gmail.com,2009-11-17 00:00:00,Python,110.0,active,,,73.0,1974-03-22 00:00:00,"Lake Christopherchester 3-kv, dom 9, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
663,Thomas Bailey,,Male,90.0,+998413476512,Melissachester,,2008-08-16 23:17:00,Other,110.0,inactive,,average,295.0,1975-08-14 18:49:44,UZ 100301 Tashkent West Jessefurt,"{'hobbies': ['build', 'break'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 2}, 'soft': ['suffer', 'meet']}, 'family': {'siblings': 0, 'income': {'father': 1290, 'mother': 1099}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","['build', 'break']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]",1.0,1.0,2.0,"['suffer', 'meet']",0.0,1290.0,1099.0,Tashkent,,100301
664,Joel Lam,18.0,Female,88.0,+998856995473,Lake Josephbury,,2008-05-13 00:00:00,Python,100.0,inactive,3.46,good,294.0,1984-10-21 00:00:00,"Apartment 4, Jordanton district, Tashkent, UZ, 100711","{'hobbies': ['line', 'can'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 5}, 'soft': ['talk', 'always']}, 'family': {'siblings': 2, 'income': {'father': 1167, 'mother': 863}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['line', 'can']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",3.0,2.0,5.0,"['talk', 'always']",2.0,1167.0,863.0,Tashkent,Jordanton,100711
665,,18.0,Female,73.0,+998619055823,New Wendyville,,2021-07-30 04:25:00,Python,,inactive,3.93,excellent,257.0,1991-06-23 18:14:56,"Apartment 35, North Davidburgh district, Tashkent, UZ, 100920","{""hobbies"": [""take"", ""group""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 4}, ""soft"": [""no"", ""kitchen""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 502, ""mother"": 570}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}","['take', 'group']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",4.0,2.0,4.0,"['no', 'kitchen']",4.0,502.0,570.0,Tashkent,North Davidburgh,100920
666,,18.0,Male,60.0,+998450024191,Johnsonburgh,,2002-08-19 19:18:47,Other,,inactive,,excellent,112.0,2008-07-19 03:02:43,"BROKEN,ADDRESS,DATA,,,","{hobbies:['as', 'court']}",,,,,,,,,,,,
667,Joshua Wiley,20.0,Female,70.0,,New Michael,,2025-03-01 23:37:41,Data Science,110.0,inactive,2.35,,157.0,,UZ 100944 Tashkent Paulburgh,"{hobbies:['return', 'will']}",,,,,,,,,,Tashkent,,100944
668,,20.0,Unknown,90.0,,South Ryan,villarrealronald@rogers.com,1998-04-23 03:06:42,Data Science,110.0,active,15.5,good,247.0,2023-12-26 00:00:00,"Apartment 42, Christieville district, Tashkent, UZ, 100696","{'hobbies': ['third', 'out'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 5}, 'soft': ['discussion', 'democratic']}, 'family': {'siblings': 3, 'income': {'father': 1022, 'mother': 295}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['third', 'out']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",5.0,3.0,5.0,"['discussion', 'democratic']",3.0,1022.0,295.0,Tashkent,Christieville,100696
669,Andrea Thomas,,Female,90.0,+998775355925,Kennethland,,1982-07-22 00:00:00,Data Science,80.0,inactive,4.5,excellent,58.0,1994-02-20 00:00:00,UZ 100474 Tashkent Jasonhaven,"{'hobbies': ['live', 'arrive'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 4}, 'soft': ['soldier', 'skin']}, 'family': {'siblings': 1, 'income': {'father': 324, 'mother': 909}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['live', 'arrive']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",5.0,5.0,4.0,"['soldier', 'skin']",1.0,324.0,909.0,Tashkent,,100474
670,,18.0,Male,90.0,,West Kimberly,,,Other,,active,3.87,good,61.0,1996-06-19 00:00:00,"Apartment 28, North Lauraville district, Tashkent, UZ, 100298","{hobbies:['conference', 'interest']}",,,,,,,,,,Tashkent,North Lauraville,100298
671,,,Male,91.0,+998815921677,Lake Susan,frazieramber@gmail.com,2003-10-04 09:49:55,Data Science,,inactive,15.5,excellent,270.0,1996-07-03 00:00:00,"Apartment 32, West Angela district, Tashkent, UZ, 100459","{hobbies:['myself', 'wall']}",,,,,,,,,,Tashkent,West Angela,100459
672,Frank Ward,,Female,90.0,,West Erikamouth,rowevalerie@gmail.com,2006-07-04 04:24:18,Data Science,110.0,pending,15.5,excellent,84.0,2014-05-16 00:00:00,UZ 100098 Tashkent North Tammy,"{""hobbies"": [""rise"", ""instead""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 5}, ""soft"": [""miss"", ""operation""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 520, ""mother"": 1164}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}","['rise', 'instead']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",1.0,4.0,5.0,"['miss', 'operation']",2.0,520.0,1164.0,Tashkent,,100098
673,Caitlin Brown,20.0,Female,90.0,+998840217757,East Jasmineborough,,2018-12-21 00:00:00,Data Science,,active,0.0,excellent,297.0,2019-01-13 00:00:00,UZ 100047 Tashkent Ruiztown,"{hobbies:['table', 'up']}",,,,,,,,,,Tashkent,,100047
674,Aaron Reynolds,18.0,Female,93.0,+998665415025,Johnshire,,1980-09-11 02:22:00,Data Science,,active,,good,56.0,2017-10-19 02:05:43,UZ 100463 Tashkent Allenberg,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100463
675,,20.0,Female,68.0,+998650218168,Vanessaburgh,rjohnson@gmail.com,2017-06-13 00:55:00,Data Science,92.0,pending,-2.0,excellent,181.0,1982-03-23 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['bed', 'address'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 3}, 'soft': ['health', 'production']}, 'family': {'siblings': 5, 'income': {'father': 1449, 'mother': 792}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['bed', 'address']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",2.0,2.0,3.0,"['health', 'production']",5.0,1449.0,792.0,,,
